CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;764133.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1014968.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;751934.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;996112.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;12199.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;18856.0000000000;S
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;0.4559200000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.01;ON;0.6045600000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;0.4546700000;N
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;005258;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02.01;ON;0.6023600000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3152677.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3728387.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2368312.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3039695.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;784365.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;688692.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-130926.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-210357.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-269000.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-299579.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02.01;Despesas Administrativas e Comerciais;-269000.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02.01;Despesas Administrativas e Comerciais;-299579.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;138000.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;89205.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;74.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;17.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;653439.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;478335.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-125688.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06;Resultado Financeiro;-434943.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;139192.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.01;Receitas Financeiras;120070.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-264880.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.02;Despesas Financeiras;-555013.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02.01;Despesas Financeiras;-260085.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.02.01;Despesas Financeiras;-542933.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02.02;Variação Cambial;-4795.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.02.02;Variação Cambial;-12080.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;527751.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;43392.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;786520.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;21321.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;-5976.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.01;Corrente;-6659.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;792496.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.02;Diferido;27980.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;1314271.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.09;Resultado Líquido das Operações Continuadas;64713.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1314271.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;64713.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1224115.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-38700.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;90156.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;103413.0000000000;S
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;2.9700000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.01;ON;-0.0900000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A.;025992;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.01;Receita de Venda de Bens e/ou Serviços;7465979.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.01;Receita de Venda de Bens e/ou Serviços;9015855.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.02;Custo dos Bens e/ou Serviços Vendidos;-5804994.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.02;Custo dos Bens e/ou Serviços Vendidos;-7237702.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.03;Resultado Bruto;1660985.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.03;Resultado Bruto;1778153.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04;Despesas/Receitas Operacionais;-1038793.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04;Despesas/Receitas Operacionais;-1141224.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.01;Despesas com Vendas;-701222.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.01;Despesas com Vendas;-807525.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.02;Despesas Gerais e Administrativas;-360858.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.02;Despesas Gerais e Administrativas;-443197.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.04;Outras Receitas Operacionais;24604.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.04;Outras Receitas Operacionais;109334.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.04.06;Resultado de Equivalência Patrimonial;-1317.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.04.06;Resultado de Equivalência Patrimonial;164.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;622192.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;636929.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-03-01;2021-02-28;3.06;Resultado Financeiro;-85029.0000000000;S
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-03-01;2022-02-28;3.06;Resultado Financeiro;-127590.0000000000;S
